"","pn","ay","out_cit"
"1","US10054313",2010,"US6931853B2"
"2","US10054313",2010,"US2009255259A1"
"3","US10054313",2010,"US5628182A"
"4","US10054313",2010,"US5277023A"
"5","US10054313",2010,"US7631499B2"
"6","US10054313",2010,"US2008072605A1"
"7","US10054313",2010,"US6920758B2"
"8","US10054313",2010,"US6269646B1"
"9","US10054313",2010,"US5735681A"
"10","US10054313",2010,"US2006263731A1"
"11","US10054313",2010,"US6253538B1"
"12","US10054313",2010,"US6966186B2"
"13","US10054313",2010,"US5197290A"
"14","US10054313",2010,"US2004093851A1"
"15","US10054313",2010,"US2008163627A1"
"16","US10054313",2010,"US7181916B2"
"17","US10054313",2010,"US2007119183A1"
"18","US10557634",2008,"EP1614967A1"
"19","US10557634",2008,"US20030074885A1"
"20","US10557634",2008,"DE69617290T2"
"21","US10557634",2008,"US20060183069A1"
"22","US10557634",2008,"DE60115773T2"
"23","US10557634",2008,"DE102005054442A1"
"24","US10557634",2008,"DE19903770A1"
"25","US10557634",2008,"US20080041060A1"
"26","US10557634",2008,"US20060101814A1"
"27","US10557634",2008,"US6532726"
"28","US10557634",2008,"US5452574"
"29","US10557634",2008,"DE60115773D1"
"30","US10557634",2008,"DE102005015152A1"
"31","US10557634",2008,"US20070026353A1"
"32","US10557634",2008,"FR2788109A1"
"33","US10557634",2008,"US4589260"
"34","US10557634",2008,"EP1645802A2"
"35","US10557634",2008,"DE69617290D1"
"36","US10557634",2008,"US20060191268A1"
"37","US10557634",2008,"WO2001059369A1"
"38","US10557634",2008,"EP1734306A1"
"39","US10557634",2008,"DE10334228A1"
"40","US10557634",2008,"WO2008052830A1"
"41","US10557634",2008,"JP2003522929A"
"42","US10557634",2008,"US20070234735A1"
"43","US2526410",1945,"CH210655A"
"44","US2526410",1945,"US2117270"
"45","US2526410",1945,"US1130090"
"46","US2526410",1945,"US2097255"
"47","US2526410",1945,"US2332866"
"48","US2526410",1945,"US2398654"
"49","US2526410",1945,"US1650343"
"50","US2526410",1945,"US2268464"
"51","US2526410",1945,"US2326072"
"52","US2526410",1945,"AT63081B"
"53","US2595505",1946,"DE644829A"
"54","US2595505",1946,"DE550374A"
"55","US2595505",1946,"US2256198"
"56","US2595505",1946,"FR648107A"
"57","US2595505",1946,"US2404707"
"58","US2595505",1946,"US2476218"
"59","US2595505",1946,"US2419598"
"60","US2595505",1946,"US2477683"
"61","US2595505",1946,"GB171685A"
"62","US2595505",1946,"FR685830A"
"63","US2628474",1949,"US2477583"
"64","US2628474",1949,"US2552851"
"65","US2628474",1949,"US1757855"
"66","US2628474",1949,"US1155114"
"67","US2628474",1949,"US2385833"
"68","US2628474",1949,"US2475911"
"69","US2628474",1949,"US1052588"
"70","US2628474",1949,"US2471892"
"71","US2628474",1949,"US2085800"
"72","US2628474",1949,"GB586572A"
"73","US2628474",1949,"US2532709"
"74","US2628474",1949,"US2498728"
"75","US2630678",1947,"US2243467"
"76","US2630678",1947,"US2435836"
"77","US2630678",1947,"US2355759"
"78","US2630678",1947,"US1186950"
"79","US2630678",1947,"US2353929"
"80","US2630678",1947,"US2244467"
"81","US2630678",1947,"US0910237"
"82","US2630678",1947,"US2468461"
"83","US2630678",1947,"US2439717"
"84","US2630678",1947,"US2441488"
"85","US2657745",1948,"US2108872"
"86","US2657745",1948,"US1184659"
"87","US2657745",1948,"FR24769E"
"88","US2657745",1948,"US1592238"
"89","US2657745",1948,"US2397230"
"90","US2657745",1948,"US1621092"
"91","US2657745",1948,"US1026227"
"92","US2657745",1948,"US0404428"
"93","US2657745",1948,"US1691827"
"94","US2657745",1948,"US2417929"
"95","US2657745",1948,"US0548647"
"96","US2657745",1948,"US1631374"
"97","US2657745",1948,"US2030123"
"98","US2657745",1948,"US2405785"
"99","US2657745",1948,"US1674631"
"100","US2671314",1950,"US2515542"
"101","US2671314",1950,"US1052588"
"102","US2671314",1950,"US2552851"
"103","US2671314",1950,"US2510645"
"104","US2671314",1950,"US2477683"
"105","US2671314",1950,"FR935322A"
"106","US2671314",1950,"US2621477"
"107","US2671314",1950,"US2525206"
"108","US2671314",1950,"GB603918A"
"109","US2671314",1950,"US2511385"
"110","US2671314",1950,"US2530019"
"111","US2671314",1950,"GB626174A"
"112","US2671314",1950,"US2446059"
"113","US2671314",1950,"US2628475"
"114","US2671314",1950,"US2602289"
"115","US2671314",1950,"US2529946"
"116","US2827759",1950,"FR935322A"
"117","US2827759",1950,"US1542294"
"118","US2827759",1950,"US2595505"
"119","US2827759",1950,"US2404335"
"120","US2827759",1950,"US2503006"
"121","US2827759",1950,"US2489683"
"122","US2827759",1950,"US2482505"
"123","US2827759",1950,"GB627644A"
"124","US2827759",1950,"GB577017A"
"125","US2920449",1955,"BE525083A"
"126","US2920449",1955,"US2780060"
"127","US2920449",1955,"US2526410"
"128","US2920449",1955,"US2657532"
"129","US2920449",1955,"US0718931"
"130","US2920449",1955,"US0901829"
"131","US2920449",1955,"GB657789A"
"132","US2920449",1955,"US2679137"
"133","US2994192",1956,"US2646664"
"134","US2994192",1956,"US2547959"
"135","US2994192",1956,"US2680951"
"136","US2994192",1956,"US2397658"
"137","US2994192",1956,"US2552851"
"138","US2994192",1956,"FR951942A"
"139","US2994192",1956,"US2416389"
"140","US2994192",1956,"US2793496"
"141","US3143401",1961,"US2692480"
"142","US3143401",1961,"US2867977"
"143","US3143401",1961,"US2840990"
"144","US3143401",1961,"US3075353"
"145","US3143401",1961,"US3042344"
"146","US3143401",1961,"US2729059"
"147","US3143401",1961,"US2679137"
"148","US3657885",1970,"US3134229"
"149","US3657885",1970,"US2968925"
"150","US3657885",1970,"US3570242"
"151","US3657885",1970,"US3498055"
"152","US3657885",1970,"US3530667"
"153","US3657885",1970,"US2771744"
"154","US3763650",1971,"US2992531"
"155","US3763650",1971,"US3490747"
"156","US3763650",1971,"US3306333"
"157","US3763650",1971,"US2933259"
"158","US3763650",1971,"US3630024"
"159","US3851466",1973,"US3643431"
"160","US3851466",1973,"US2614384"
"161","US3851466",1973,"US2679137"
"162","US3851466",1973,"US2424765"
"163","US3851466",1973,"US3608309"
"164","US3851466",1973,"US2959006"
"165","US3851466",1973,"US3618319"
"166","US3851466",1973,"US3483699"
"167","US3851466",1973,"US3535875"
"168","US3859786",1972,"US2635564"
"169","US3859786",1972,"US3030773"
"170","US3859786",1972,"US3691762"
"171","US3859786",1972,"US2837893"
"172","US3859786",1972,"US3593518"
"173","US3859786",1972,"US3570242"
"174","US3859786",1972,"US2621477"
"175","US3859786",1972,"US3293852"
"176","US3859787",1974,"US3075352"
"177","US3859787",1974,"US3691762"
"178","US3879940",1973,"GB577039A"
"179","US3879940",1973,"US3458997"
"180","US3879940",1973,"US3775975"
"181","US3879940",1973,"US3116606"
"182","US3932988",1974,"FR1284281A"
"183","US3932988",1974,"US2602292"
"184","US3932988",1974,"DE1138588B"
"185","US3932988",1974,"US1539111"
"186","US3932988",1974,"DE1014791B"
"187","US3932988",1974,"US3703259"
"188","US3932988",1974,"US3115011"
"189","US3932988",1974,"US3530667"
"190","US3938325",1973,"US2946185"
"191","US3938325",1973,"US2979899"
"192","US3938325",1973,"US3455108"
"193","US3938325",1973,"US3465525"
"194","US3938325",1973,"US2693083"
"195","US3938325",1973,"US3328958"
"196","US3938325",1973,"US3605407"
"197","US3946553",1975,"US3739576"
"198","US3946553",1975,"US3048014"
"199","US3946553",1975,"US3360929"
"200","US3973390",1974,"US3531937"
"201","US3973390",1974,"US3792581"
"202","US3973390",1974,"US3820324"
"203","US3973390",1974,"US2955420"
"204","US3973390",1974,"US2959006"
"205","US3973390",1974,"US3074668"
"206","US3973390",1974,"US3055179"
"207","US3973390",1974,"US3788065"
"208","US3973390",1974,"US3872664"
"209","US3973390",1974,"US3046731"
"210","US3973390",1974,"US2922279"
"211","US4041699",1975,"US3921389"
"212","US4041699",1975,"US3938324"
"213","US4041699",1975,"US3238719"
"214","US4041699",1975,"US2869324"
"215","US4041699",1975,"US3600890"
"216","US4041699",1975,"US2369295"
"217","US4087962",1976,"US3789805"
"218","US4087962",1976,"US3672839"
"219","US4087962",1976,"US3899031"
"220","US4087962",1976,"US3161227"
"221","US4087962",1976,"US0822491"
"222","US4087962",1976,"US3199568"
"223","US4087962",1976,"US2879837"
"224","US4087962",1976,"US3805763"
"225","US4087962",1976,"GB488709A"
"226","US4087962",1976,"US3191659"
"227","US4100733",1976,"US3286997"
"228","US4100733",1976,"US3662960"
"229","US4100733",1976,"US3469394"
"230","US4100733",1976,"US2946185"
"231","US4107918",1976,"US3961475"
"232","US4107918",1976,"US3064720"
"233","US4107918",1976,"US2685168"
"234","US4107918",1976,"US2879837"
"235","US4107918",1976,"US3802192"
"236","US4144710",1977,"US3739576"
"237","US4144710",1977,"US3306333"
"238","US4144710",1977,"US2857204"
"239","US4179881",1974,"US2635426"
"240","US4179881",1974,"US3055179"
"241","US4179881",1974,"US2601000"
"242","US4179881",1974,"US3820324"
"243","US4193260",1977,"DE2455909A1"
"244","US4193260",1977,"US2999359"
"245","US4193260",1977,"US3132483"
"246","US4193260",1977,"US3961475"
"247","US4193260",1977,"US3283502"
"248","US4193260",1977,"US2781638"
"249","US4193260",1977,"US4062182"
"250","US4222232",1978,"US3976420"
"251","US4222232",1978,"US3722216"
"252","US4222232",1978,"US4058977"
"253","US4222232",1978,"US2931174"
"254","US4222232",1978,"US3973390"
"255","US4222232",1978,"US4052844"
"256","US4246757",1979,"US3648457"
"257","US4246757",1979,"US3030773"
"258","US4246757",1979,"US3958413"
"259","US4246757",1979,"US2601000"
"260","US4257235",1978,"US3603082"
"261","US4257235",1978,"US3934641"
"262","US4257235",1978,"US3982392"
"263","US4257235",1978,"US2720081"
"264","US4257235",1978,"US3847534"
"265","US4257235",1978,"FR74185E"
"266","US4257235",1978,"US2679137"
"267","US4257235",1978,"US2960823"
"268","US4257235",1978,"GB712843A"
"269","US4257235",1978,"DE1024755A"
"270","US4271675",1978,"US3254846"
"271","US4271675",1978,"US2616257"
"272","US4271675",1978,"US2531027"
"273","US4271675",1978,"DE1096682A"
"274","US4271675",1978,"US3134229"
"275","US4271675",1978,"DE1096682B"
"276","US4271675",1978,"US2607193"
"277","US4271675",1978,"US2765842"
"278","US4271675",1978,"US1536046"
"279","US4271675",1978,"US3946552"
"280","US4271675",1978,"US4044553"
"281","US4342198",1980,"US3285007"
"282","US4342198",1980,"US2044296"
"283","US4342198",1980,"US3788067"
"284","US4342198",1980,"US3684186"
"285","US4342198",1980,"US3690093"
"286","US4356698",1980,"US4222232"
"287","US4356698",1980,"US4215535"
"288","US4356698",1980,"US4265615"
"289","US4356698",1980,"US3973395"
"290","US4356698",1980,"US4173118"
"291","US4356698",1980,"US4122670"
"292","US4356698",1980,"US4265085"
"293","US4356698",1980,"US4151713"
"294","US4356698",1980,"US3653207"
"295","US4362021",1980,"SU720252A1"
"296","US4362021",1980,"US3690093"
"297","US4362021",1980,"US3905192"
"298","US4362021",1980,"US2920449"
"299","US4362021",1980,"US4198815"
"300","US4373325",1980,"US3675419"
"301","US4373325",1980,"US3227202"
"302","US4373325",1980,"US4160640"
"303","US4373325",1980,"US3937011"
"304","US4373325",1980,"US4006589"
"305","US4373325",1980,"US2560078"
"306","US4373325",1980,"US3852020"
"307","US4373325",1980,"US2806517"
"308","US4373325",1980,"US3067582"
"309","US4373325",1980,"US3630024"
"310","US4373325",1980,"US3430443"
"311","US4373325",1980,"US4265615"
"312","US4373325",1980,"US4168803"
"313","US4373325",1980,"US3866413"
"314","US4373325",1980,"US3703259"
"315","US4373325",1980,"US3912164"
"316","US4373325",1980,"US3917173"
"317","US4373325",1980,"US4023351"
"318","US4373325",1980,"US4054028"
"319","US4373325",1980,"US3811278"
"320","US4373325",1980,"US3030773"
"321","US4373325",1980,"US2560074"
"322","US4404806",1981,"US3016705"
"323","US4404806",1981,"US2646664"
"324","US4404806",1981,"US3748853"
"325","US4404806",1981,"US3483699"
"326","US4407128",1980,"US3980233"
"327","US4407128",1980,"US4271675"
"328","US4407128",1980,"US3483701"
"329","US4407128",1980,"US3853273"
"330","US4407128",1980,"US4216652"
"331","US4407128",1980,"US4222243"
"332","US4407128",1980,"US4321794"
"333","US4407128",1980,"US4092826"
"334","US4408461",1980,"US4222232"
"335","US4408461",1980,"US4262482"
"336","US4408461",1980,"US4107918"
"337","US4429527",1981,"US3932988"
"338","US4429527",1981,"US3055179"
"339","US4429527",1981,"US3938324"
"340","US4429527",1981,"US4012904"
"341","US4429527",1981,"US4005572"
"342","US4429527",1981,"US3570242"
"343","US4429527",1981,"US3407596"
"344","US4429527",1981,"US2568921"
"345","US4429527",1981,"US2946185"
"346","US4429527",1981,"US4100733"
"347","US4429527",1981,"US3563031"
"348","US4429527",1981,"US2471892"
"349","US4429527",1981,"US4195476"
"350","US4429527",1981,"US3603082"
"351","US4441323",1982,"GB1148985A"
"352","US4441323",1982,"US3879940"
"353","US4441323",1982,"US3703259"
"354","US4441323",1982,"US4216652"
"355","US4441323",1982,"GB819141A"
"356","US4441323",1982,"US4189913"
"357","US4441323",1982,"GB1284439A"
"358","US4441323",1982,"GB1563125A"
"359","US4441323",1982,"US4271675"
"360","US4441323",1982,"GB1547770A"
"361","US4441323",1982,"GB1429589A"
"362","US4441323",1982,"US2720080"
"363","US4453384",1981,"US3398529"
"364","US4453384",1981,"GB1065705A"
"365","US4453384",1981,"US4170108"
"366","US4453384",1981,"GB768370A"
"367","US4453384",1981,"GB670247A"
"368","US4453384",1981,"US3800530"
"369","US4453384",1981,"US4237694"
"370","US4453384",1981,"GB673536A"
"371","US4453384",1981,"GB1467720A"
"372","US4453384",1981,"US3283502"
"373","US4455840",1982,"US4158949"
"374","US4455840",1982,"US3046731"
"375","US4455840",1982,"US2701444"
"376","US4455840",1982,"US2712221"
"377","US4470262",1982,"US3030773"
"378","US4470262",1982,"US4168803"
"379","US4470262",1982,"US2560074"
"380","US4470262",1982,"US4023351"
"381","US4470262",1982,"US3937011"
"382","US4470262",1982,"US3675419"
"383","US4470262",1982,"US3811278"
"384","US4470262",1982,"US4054028"
"385","US4470262",1982,"US3703259"
"386","US4470262",1982,"US3917173"
"387","US4470262",1982,"US3866413"
"388","US4470262",1982,"US3852020"
"389","US4470262",1982,"US3227202"
"390","US4470262",1982,"US4006589"
"391","US4470262",1982,"US3067582"
"392","US4470262",1982,"US4160640"
"393","US4470262",1982,"US3430443"
"394","US4470262",1982,"US3912164"
"395","US4470262",1982,"US2806577"
"396","US4470262",1982,"US3630024"
"397","US4470262",1982,"US4265615"
"398","US4470262",1982,"US2560078"
"399","US4478045",1982,"US2374569"
"400","US4478045",1982,"US2214568"
"401","US4478045",1982,"US4054028"
"402","US4478045",1982,"US4204485"
"403","US4478045",1982,"US3933133"
"404","US4478045",1982,"US3840328"
"405","US4478045",1982,"US3919988"
"406","US4478045",1982,"US2416389"
"407","US4478045",1982,"US4045159"
"408","US4478045",1982,"US3287904"
"409","US4589260",1983,"US2850875"
"410","US4589260",1983,"US3853273"
"411","US4589260",1983,"US4073134"
"412","US4589260",1983,"DE3238684A1"
"413","US4589260",1983,"US4356698"
"414","US4589260",1983,"US3886728"
"415","US4589260",1983,"US4222232"
"416","US4589260",1983,"US4021188"
"417","US4589260",1983,"US4408461"
"418","US4589260",1983,"GB2073399A"
"419","US4589260",1983,"US3048014"
"420","US4589260",1983,"GB894054A"
"421","US4589260",1983,"US3905192"
"422","US4598553",1982,"US4054028"
"423","US4598553",1982,"GB894054A"
"424","US4598553",1982,"US4301656"
"425","US4598553",1982,"JP1985000323A"
"426","US4598553",1982,"JP1977060323A"
"427","US4598553",1982,"US3703259"
"428","US4598553",1982,"US2704435"
"429","US4598553",1982,"US4271675"
"430","US4653278",1985,"US4584834"
"431","US4653278",1985,"US2850875"
"432","US4653278",1985,"US4180974"
"433","US4653278",1985,"US3773075"
"434","US4653278",1985,"US4362021"
"435","US4653278",1985,"US4198815"
"436","US4653278",1985,"US3853273"
"437","US4653278",1985,"US2974488"
"438","US4653278",1985,"US3851462"
"439","US4653278",1985,"GB650608A"
"440","US4653278",1985,"US4229944"
"441","US4653278",1985,"US3739576"
"442","US4653278",1985,"US4070826"
"443","US4653278",1985,"US3452933"
"444","US4653278",1985,"US2618928"
"445","US4653278",1985,"US4073134"
"446","US4653278",1985,"US3735930"
"447","US4653278",1985,"US4152108"
"448","US4653278",1985,"US2625788"
"449","US4761958",1985,"US2775484"
"450","US4761958",1985,"US3726088"
"451","US4761958",1985,"US3664124"
"452","US4761958",1985,"US3695037"
"453","US4761958",1985,"US3234731"
"454","US4763481",1986,"GB1559779A"
"455","US4763481",1986,"US2654219"
"456","US4763481",1986,"GB1344800A"
"457","US4763481",1986,"US4525996"
"458","US4763481",1986,"EP0095788A1"
"459","US4763481",1986,"US4004056"
"460","US4763481",1986,"US3720058"
"461","US4763481",1986,"US4422300"
"462","US4827724",1983,"US4073134"
"463","US4827724",1983,"US4351156"
"464","US4835962",1986,"US3056257"
"465","US4835962",1986,"US4589260"
"466","US4835962",1986,"US2836036"
"467","US4835962",1986,"US3426527"
"468","US4845952",1987,"US4047877"
"469","US4845952",1987,"US4534165"
"470","US4845952",1987,"US3472025"
"471","US4845952",1987,"US4050238"
"472","US4845952",1987,"US3691762"
"473","US4845952",1987,"US4763481"
"474","US4845952",1987,"US4589260"
"475","US4845952",1987,"US4356698"
"476","US4850194",1987,"EP0193838A2"
"477","US4850194",1987,"US4726192"
"478","US4850194",1987,"EP0095788A1"
"479","US4850194",1987,"US3788067"
"480","US4850194",1987,"US3937011"
"481","US4850194",1987,"GB1031184A"
"482","US4850194",1987,"EP0108361A1"
"483","US4850194",1987,"DE3606625A1"
"484","US4850194",1987,"EP0193838B1"
"485","US4850194",1987,"US3777983"
"486","US4850194",1987,"US3866413"
"487","US4850194",1987,"US3764071"
"488","US4850194",1987,"US3630024"
"489","US4850194",1987,"US4260367"
"490","US4850194",1987,"US4373325"
"491","US4898001",1988,"GB2146425A"
"492","US4898001",1988,"JP1985240833A"
"493","US4898001",1988,"GB2097113A"
"494","US4898001",1988,"DE3217674A1"
"495","US4898001",1988,"GB894054A"
"496","US4898001",1988,"US4292801"
"497","US4898001",1988,"GB650608A"
"498","US4898001",1988,"DE2455909A1"
"499","US4898001",1988,"US4598553"
"500","US4898001",1988,"US2583416"
"501","US4898001",1988,"US2676460"
"502","US4898001",1988,"US4151713"
"503","US4898001",1988,"US2999359"
"504","US4898001",1988,"US4344280"
"505","US4966001",1988,"US4107918"
"506","US4966001",1988,"US4047877"
"507","US4966001",1988,"US3943705"
"508","US4966001",1988,"US4534165"
"509","US4966001",1988,"US4100733"
"510","US4966001",1988,"US4356698"
"511","US4966001",1988,"US3938326"
"512","US4966001",1988,"US4287856"
"513","US4967561",1989,"US4134719"
"514","US4967561",1989,"US4100733"
"515","US4967561",1989,"US4327547"
"516","US4967561",1989,"US3904119"
"517","US4967561",1989,"GB1543032A"
"518","US4967561",1989,"US3886728"
"519","US4967561",1989,"US3691765"
"520","US4967561",1989,"EP0029619B1"
"521","US4967561",1989,"US4288980"
"522","US4967561",1989,"DE1074920B"
"523","US4967561",1989,"GB721126A"
"524","US4967561",1989,"US3777983"
